Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
East Asia & Pacific,EAS,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5538596,15.36358167,14.99275192,12.66093127,13.11199903,13.95863147,13.30263796,22.59789645,21.81093743,21.74765469,18.7132225,17.84173199,17.94078442,19.59032095,18.9408024,19.56550129,17.98982971,18.1261409,21.692032,
Europe & Central Asia (excluding high income),ECA,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75060676,11.33141719,13.7350531,17.55875167,18.66268744,18.46072862,17.36974892,14.74578302,14.39432818,14.56792976,19.53168039,16.83229516,17.92909213,15.63125247,19.8961542,22.31790193,19.73472197,19.56426848,19.01130308,20.78118603,24.35770145
Europe & Central Asia,ECS,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.773903278,4.971489811,3.488758216,3.698019827,3.945156623,3.964050942,4.269111334,6.317503448,6.695947303,5.103705624,4.929525065,6.540369264,9.800602844,6.993346576,5.532865668,12.59637794,8.950486371,6.666974741,6.583366357,12.10618775,9.609605589
"Egypt, Arab Rep.",EGY,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6076147,21.86849546,32.13742562,32.44639263,33.3785449,34.04603042,44.85215987,36.51031943,34.16051038,33.3083124,16.76182063,13.45001444,26.79247251,29.28807142,37.93851983,40.46344356,50.11468595,52.017627,49.44078285,31.24032924,46.92691187
Euro area,EMU,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9738043,44.25073284,42.89224689,37.21886032,39.39979894,45.67986523,58.85065593,74.42968667,76.64514435,72.25870616,55.48962991,51.52197861,79.45232774,84.87585101,,,,,,,
Spain,ESP,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3081318,18.02790951,19.0679643,22.9257199,19.81093227,18.90995452,21.7759111,19.56482346,25.70739845,21.67318429,27.12865012,20.64195061,23.52114755,23.59048084,23.0632994,18.07206034,22.39530073,21.18000593,22.58645253,24.84180876,
Finland,FIN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.51570294,13.5538596,18.59525491,14.33561032,9.291783101,10.31689215,17.36760235,7.984097705,14.67699956,18.96254706,23.437611,24.80378303,23.24001194,20.78734001,18.42821085,16.57778964,18.62362807,15.530363,18.04242876,21.56338552,34.41177624
France,FRA,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.056165336,7.877586792,13.83148816,16.91146723,23.93615905,25.54258054,18.74942308,50.94932873,40.25033875,51.99900586,52.5901106,44.73352418,26.10908066,29.05267291,34.80845224,21.33705207,15.60443402,23.82762761,26.10967846,,
United Kingdom,GBR,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75060676,14.89170413,14.38578452,19.11947879,13.11781811,22.96317513,18.28545928,8.396793728,13.08546904,12.94470967,21.26195784,21.87229182,22.33623862,20.61352788,17.47583856,18.25525514,15.85459255,16.60554691,15.53766405,15.90115899,14.25676216
Ghana,GHA,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.17579061,8.995033575,29.86163173,25.41256449,18.45668376,19.76136144,18.45203923,31.92021624,19.03556207,23.32670898,25.24739737,26.0915392,24.87303256,22.00112091,23.0248902,29.12227603,27.91413182,29.46050013,34.63905421,33.12330441,39.24841579
Gibraltar,GIB,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.27526445,43.82617404,47.47318733,35.43407389,40.59263843,36.79746077,33.26572054,31.71192692,28.52216655,24.27783744
"Gambia, The",GMB,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.88360929,18.62117161,23.4495041,24.68053004,30.25668953,25.83281935,26.95640187,23.2168308,20.66583266,21.24290712,22.16826413,17.35562376,24.74663235,27.12974957,,,44.31989855,40.56609098,35.15276726,40.79566456,40.54761375
Guinea-Bissau,GNB,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.64603344,,24.88032405,48.52797393,74.04640634,27.529274,44.4870041,18.62305282,11.19372083,15.31945584,28.72850083,16.5558698,10.82422182,16.97197861,24.59122626,8.323445214,7.067568391,8.802714405,10.85034689,9.473734666,16.46446367
Equatorial Guinea,GNQ,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.04958434,18.91571164,92.80346789,88.57355788,116.1015165,112.3189532,85.3451265,39.90702155,60.63409043,76.87644712,45.65913052,125.0810944,65.96104964,54.03947179,36.23512893,16.55045558,12.86849667,18.25527099,8.986335054,,
Greece,GRC,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27371425,9.867040288,10.26815702,12.65910452,7.878761567,7.74166554,8.354020621,7.960533909,7.396421412,7.398048589,8.43917051,8.376072686,11.4274457,11.67880435,12.08005771,12.91474941,11.36326094,11.8446519,11.76723665,18.49660342,14.63575394
Greenland,GRL,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.44840416,43.79949968,31.97559502,32.37495887,29.48359919,23.12808058,17.80674706,21.71003292,24.59780786,26.21049457,25.45918902,23.70132239,24.80323859,23.63392778,22.85800582,23.3629918,26.83143893,25.17844342,26.32377243,31.22579432,28.92241609
Guam,GUM,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4407383,24.18573113,26.09306874,26.77079871,26.70420563,25.27251141,16.74968315,15.46443606,21.44955688,24.0420368,18.68391379,18.6713594,18.64233235,16.66064915,18.42939295,22.28568002,20.26765716,22.99316632,22.84447378,33.29258011,27.0688054
High income,HIC,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.478668052,9.297784115,7.27886317,6.52436572,7.225894812,6.281937966,6.314837185,7.847549494,7.340482721,6.359047577,5.866154415,6.106661095,7.62012049,7.017970218
Honduras,HND,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.18186137,20.99672159,17.38671424,21.90742987,26.39244761,24.01033821,19.40435299,18.50207045,20.6696382,29.1796874,28.7202001,24.72856736,25.04358886,26.22105434,26.70942169,27.40245731,29.4035315,24.58228015,24.78002442,34.39754976,31.2492212
Heavily indebted poor countries (HIPC),HPC,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.44862987,18.64214294,17.38671424,20.54689733,19.32651728,18.99622869,20.70491248,18.56256164,22.15509074,22.06488568,22.65619975,22.35695893,24.17750463,21.86852867,21.8467233,19.52787074,21.88941354,19.29513577,19.78056526,22.03590902,22.11742345
Croatia,HRV,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9919463,21.47547409,21.82836607,19.80779776,22.66752593,21.71246988,19.51706214,14.36248748,16.2985918,15.03992194,16.63843188,25.41609799,17.76453098,17.15433283,16.85656491,20.25981657,26.43536396,28.44716531,30.63802953,34.73019538,43.31486213
Haiti,HTI,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.17908698,57.2715965,69.7841917,82.40974039,71.4393747,82.16320882,73.73358228,71.72325608,63.45488909,93.78365876,80.7572246,67.66746626,62.95812501,60.51354138,65.61814326,73.78658224,80.42118107,73.50593399,78.63204365,81.22274669,88.53423542
Hungary,HUN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.71324323,15.95731313,8.843519222,11.5258727,1.123386453,11.31106679,9.001834345,10.77964295,17.81360716,17.3043827,20.72995665,23.81987785,33.79736471,34.18965311,28.20079094,13.46768617,10.78004438,8.292738207,10.47438592,19.10645699,29.26199083
IBRD only,IBD,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.37150004,14.11165201,15.1490945,17.55875167,19.05551908,18.87518375,18.02212055,16.14994406,20.41661719,19.10307848,20.32699493,19.74810032,19.43731928,18.1715172,20.42679031,20.14192735,19.42310804,18.25527099,18.82349279,21.07806665,22.22670034
IDA & IBRD total,IBT,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.42884314,15.6265592,15.20154165,17.92724293,18.24751521,17.61757266,18.02212055,15.9715702,20.05206097,20.02003144,19.10779709,19.00508112,19.68497737,19.22559802,20.42679031,20.25981657,20.45119945,19.23428373,19.43248663,21.45187027,22.22670034
IDA total,IDA,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.54085163,16.69801715,16.68074752,18.91899695,17.96744679,16.19981326,17.91091496,15.57199308,20.05206097,20.12041804,17.61887178,18.6126215,19.72024058,19.51828854,20.55311798,22.02961676,21.88941354,19.29513577,19.78056526,21.99200663,22.94856494
IDA blend,IDB,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.40277218,13.5538596,15.13256098,14.33561032,9.915011825,10.31689215,12.8905363,9.44136021,12.18715929,12.64853847,11.71999679,16.45726241,17.92909213,19.26249446,18.42821085,17.72384188,18.62362807,16.9617464,18.60683046,19.00208315,19.90838116
Indonesia,IDN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.17338023,36.92888393,39.59695748,36.06258142,29.37503431,39.39828793,40.06749754,24.23805325,30.86417458,30.97169455,32.91488334,27.77136141,21.60601027,23.06377812,19.59032095,20.14192735,20.63474173,17.70795874,18.1261409,23.63461066,27.51475821
IDA only,IDX,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.54085163,17.5844297,16.89267539,20.53143579,18.24751521,18.03915064,18.77917618,17.1927781,21.44955688,21.24290712,20.84997226,18.79059206,20.59650444,19.77408262,20.76210231,22.56809851,22.70358481,22.02391785,20.6463441,23.00301195,23.79777982
Isle of Man,IMN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.625716,135.0933612,94.79931705,152.4124757,188.9466964,141.2234315,162.2301158,158.3781931,115.5778784,99.67928384,79.76028033,81.79301404,83.08448398,80.85539553,81.35219327,75.24442699,58.70085607,68.37740491
Iceland,ISL,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.572732805,2.796123807,1.098418374,1.724397363,1.197810892,0.935030146,1.824691814,3.833559109,2.979251941,2.866262624,3.579629191,5.271089136,6.175863588,5.0640964,10.71897811,14.28705038,12.89439449,8.900031362,9.832489242,5.742822947,6.92642212
Israel,ISR,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.94234295,9.585892364,8.647419809,5.354293563,3.400829433,2.704360878,3.866709771,10.07691498,17.96204283,17.68817497,20.6793948,21.40299115,21.88327216,20.39237812,23.26210716,26.46746662,26.90652272,24.1326054,23.77198003,34.71491984,39.62390488
Italy,ITA,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.85846862,39.90905625,36.08921545,39.97459947,32.42910911,32.72667692,25.96788889,25.02206804,24.68090433,27.20321482,21.93070769,19.00508112,18.79895104,19.53050232,33.30141272,34.36263136,24.18418144,21.7684323,18.07214564,21.52879328,
Jordan,JOR,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.98809765,33.5165803,25.34914096,23.02036438,19.43222755,20.2637575,20.14420968,22.64119953
Japan,JPN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.834736159,2.7445429,3.797889553,4.228784232,4.374996457,1.81307106,1.819941105,2.399931914,2.8493314,3.034646666,4.415213891,5.297951363,10.82468011,17.36651409,23.98753603,29.2765946,31.31446809,32.51659834,32.29559085,37.96833472,40.50203331
Kazakhstan,KAZ,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.43522368,7.479559214,12.03834001,18.2957342,7.689425239,16.39719664,7.915856077,5.407397574,11.44999757,12.02981087,8.537069144,6.506002518,6.081913431,10.53631439,21.55396093,26.34737664,28.7858506,33.05840201,30.49118469,43.01511151,32.16440284
Kenya,KEN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.02888269,10.17924102,9.814392113,10.61925744,9.915011825,10.06688899,12.16227148,9.588986159,9.697319016,10.37148697,9.231410367,12.19888277,9.160959096,9.479679725,8.247272109,7.356726801,7.280151005,9.450864128,9.257134822,7.174458549,7.224638839
Kyrgyz Republic,KGZ,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.966843196,12.41663424,10.09744619,8.982495986,14.30096775,18.46072862,19.85134505,17.21835667,16.56982889,20.12041804,19.53168039,26.01901587,20.99532215,13.86186661,14.12893994,24.37318964,19.73472197,18.88613134,19.01130308,20.19708643,23.81585322
Cambodia,KHM,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.36524571,73.53161757,61.66275297,53.60702869,38.27214837,33.1587409,32.46860155,34.01078146,45.71684381,44.05442408,34.91378518,31.53022292,27.11103956,25.29405369,26.24607761,28.32383097,30.72093558,29.50952066,29.62103755,28.23709294,23.77970643
Kiribati,KIR,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.341616636,9.110340448,6.997570841,8.658420702,6.510113644,7.50388357,7.346910482,6.350202667,8.062156609,8.700088836,12.91132872,10.97914366,11.9752062,12.18489359,11.39765376,12.49352532,13.29166513,11.69265628,12.86482179,13.11257596,11.93697461
"Korea, Rep.",KOR,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.242695433,7.832117561,9.380039956,10.5919892,10.53417637,9.933846352,7.983063789,8.020313594,7.736878806,7.381218445,7.15915422,7.179481745,7.104969998,7.042887035,6.858324757,6.414033028,6.137839992,5.509573834,5.167204408,5.394103277,4.626401832
Kuwait,KWT,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.62281274,14.28765964,4.944775511,2.820868983,4.911517717,6.921942782,6.798604918,2.932909643,6.640774446,8.504189587,10.63609145,12.0984446,13.69007343,13.81748801,10.43992686,10.05969866,10.00125261,11.7072403,,,
Latin America & Caribbean (excluding high income),LAC,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.37125725,20.99672159,20.8617041,21.90742987,20.45039515,18.80763674,18.60555003,18.34551916,21.13458711,23.98743256,21.07586862,20.81636492,21.3713951,22.906177,23.70324865,24.32304962,23.51931089,22.26455324,22.42757101,23.63555802,23.40798508
Lao PDR,LAO,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75753582,28.250356,28.84703344,31.87166195,47.4660245,50.62260403,37.78883031,20.49423787,27.2575835,26.24289482,23.84048088,19.29513577,15.20986559,19.45898186,
Libya,LBY,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.424678622,9.247977209,9.442242741,10.62629895,7.330797306,6.091370407,4.807761652,5.983092416,5.832840696,6.255193739,6.348198362,7.085007345,6.376581989,10.95291594,13.0559677,12.12338512,14.35827531,11.82977244,10.50705214,11.25768769,17.17182908
